Latitude,Longitude,Date,MODIS_Tile,MOD13Q1_061_Line_Y_250m,MOD13Q1_061_Sample_X_250m,MOD13Q1_061__250m_16_days_EVI,MOD13Q1_061__250m_16_days_NDVI,MOD13Q1_061__250m_16_days_VI_Quality,MOD13Q1_061__250m_16_days_VI_Quality_bitmask,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND_Description,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness_Description,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow_Description
60.7212,-135.0568,2023-11-01,h11v02,4453.0,1895.0,0.0246,0.0344,20501.0,0b0101000000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
60.7212,-135.0568,2023-11-17,h11v02,4453.0,1895.0,0.007,0.0093,20501.0,0b0101000000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
60.7212,-135.0568,2023-12-03,h11v02,4453.0,1895.0,-0.0461,-0.0641,20505.0,0b0101000000011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
60.7212,-135.0568,2023-12-19,h11v02,4453.0,1895.0,-0.0086,-0.0111,53281.0,0b1101000000100001,0b01,"VI produced, but check other QA",0b1000,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b1,Yes
60.7212,-135.0568,2024-01-01,h11v02,4453.0,1895.0,-0.0799,-0.0944,20501.0,0b0101000000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
60.7212,-135.0568,2024-01-17,h11v02,4453.0,1895.0,-0.0504,-0.0665,18453.0,0b0100100000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
60.7212,-135.0568,2024-02-02,h11v02,4453.0,1895.0,0.039,0.0525,4113.0,0b0001000000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
60.7212,-135.0568,2024-02-18,h11v02,4453.0,1895.0,0.0252,0.0433,20505.0,0b0101000000011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
60.7212,-135.0568,2024-03-05,h11v02,4453.0,1895.0,0.0461,0.0595,2065.0,0b0000100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
60.7212,-135.0568,2024-03-21,h11v02,4453.0,1895.0,0.0678,0.1313,36944.0,0b1001000001010000,0b00,VI produced with good quality,0b0100,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b1,Yes
60.7212,-135.0568,2024-04-06,h11v02,4453.0,1895.0,0.0594,0.1177,4369.0,0b0001000100010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
60.7212,-135.0568,2024-04-22,h11v02,4453.0,1895.0,0.0609,0.0999,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
60.7212,-135.0568,2024-05-08,h11v02,4453.0,1895.0,0.1239,0.1925,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
60.7212,-135.0568,2024-05-24,h11v02,4453.0,1895.0,0.1242,0.1948,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
60.7212,-135.0568,2024-06-09,h11v02,4453.0,1895.0,0.1837,0.268,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
60.7212,-135.0568,2024-06-25,h11v02,4453.0,1895.0,0.1178,0.2175,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
60.7212,-135.0568,2024-07-11,h11v02,4453.0,1895.0,0.0961,0.1977,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
60.7212,-135.0568,2024-07-27,h11v02,4453.0,1895.0,0.1191,0.1831,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
60.7212,-135.0568,2024-08-12,h11v02,4453.0,1895.0,0.1383,0.2202,4109.0,0b0001000000001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
60.7212,-135.0568,2024-08-28,h11v02,4453.0,1895.0,0.1095,0.2145,4237.0,0b0001000010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
60.7212,-135.0568,2024-09-13,h11v02,4453.0,1895.0,0.0834,0.1673,35152.0,0b1000100101010000,0b00,VI produced with good quality,0b0100,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
60.7212,-135.0568,2024-09-29,h11v02,4453.0,1895.0,0.0463,0.1104,2065.0,0b0000100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
60.7212,-135.0568,2024-10-15,h11v02,4453.0,1895.0,0.0576,0.0633,20505.0,0b0101000000011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
60.7212,-135.0568,2024-10-31,h11v02,4453.0,1895.0,0.0102,0.0124,18457.0,0b0100100000011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
60.7212,-135.0568,2024-11-16,h11v02,4453.0,1895.0,-0.0434,-0.0515,51229.0,0b1100100000011101,0b01,"VI produced, but check other QA",0b0111,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b1,Yes
60.7212,-135.0568,2024-12-02,h11v02,4453.0,1895.0,-0.0155,-0.02,20765.0,0b0101000100011101,0b01,"VI produced, but check other QA",0b0111,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
60.7212,-135.0568,2024-12-18,h11v02,4453.0,1895.0,-0.0317,-0.0367,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
60.7212,-135.0568,2025-01-01,h11v02,4453.0,1895.0,-0.0228,-0.0331,20501.0,0b0101000000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
60.7212,-135.0568,2025-01-17,h11v02,4453.0,1895.0,-0.0088,-0.0122,18457.0,0b0100100000011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
60.7212,-135.0568,2025-02-02,h11v02,4453.0,1895.0,0.0144,0.016,20505.0,0b0101000000011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
60.7212,-135.0568,2025-02-18,h11v02,4453.0,1895.0,0.0049,0.007,20501.0,0b0101000000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
60.7212,-135.0568,2025-03-06,h11v02,4453.0,1895.0,0.0037,0.0051,20501.0,0b0101000000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
60.7212,-135.0568,2025-03-22,h11v02,4453.0,1895.0,0.0434,0.0617,5154.0,0b0001010000100010,0b10,"Pixel produced, but most probably cloudy",0b1000,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
60.7212,-135.0568,2025-04-07,h11v02,4453.0,1895.0,0.0317,0.0301,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
60.7212,-135.0568,2025-04-23,h11v02,4453.0,1895.0,-0.071,-0.1159,51233.0,0b1100100000100001,0b01,"VI produced, but check other QA",0b1000,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b1,Yes
60.7212,-135.0568,2025-05-09,h11v02,4453.0,1895.0,0.0465,0.0808,2376.0,0b0000100101001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
60.7212,-135.0568,2025-05-25,h11v02,4453.0,1895.0,0.1353,0.2107,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
60.7212,-135.0568,2025-06-10,h11v02,4453.0,1895.0,0.0931,0.1631,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
60.7212,-135.0568,2025-06-26,h11v02,4453.0,1895.0,-0.0012,-0.0022,4117.0,0b0001000000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
60.7212,-135.0568,2025-07-12,h11v02,4453.0,1895.0,0.0645,0.1262,4369.0,0b0001000100010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
60.7212,-135.0568,2025-07-28,h11v02,4453.0,1895.0,0.142,0.2149,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
60.7212,-135.0568,2025-08-13,h11v02,4453.0,1895.0,0.1128,0.2372,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
60.7212,-135.0568,2025-08-29,h11v02,4453.0,1895.0,0.0823,0.1584,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
60.7212,-135.0568,2025-09-14,h11v02,4453.0,1895.0,0.0649,0.16,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
60.7212,-135.0568,2025-09-30,h11v02,4453.0,1895.0,0.099,0.1594,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2019-12-19,h13v02,4268.0,2186.0,-0.1014,-0.104,4374.0,0b0001000100010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2020-01-01,h13v02,4268.0,2186.0,-0.0741,-0.0773,20761.0,0b0101000100011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
61.1083,-94.0586,2020-01-17,h13v02,4268.0,2186.0,-0.0432,-0.0435,20761.0,0b0101000100011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
61.1083,-94.0586,2020-02-02,h13v02,4268.0,2186.0,-0.0367,-0.0361,20761.0,0b0101000100011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
61.1083,-94.0586,2020-02-18,h13v02,4268.0,2186.0,-0.0327,-0.033,20761.0,0b0101000100011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
61.1083,-94.0586,2020-03-05,h13v02,4268.0,2186.0,-0.0309,-0.0282,4374.0,0b0001000100010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2020-03-21,h13v02,4268.0,2186.0,-0.0238,-0.0232,20761.0,0b0101000100011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
61.1083,-94.0586,2020-04-06,h13v02,4268.0,2186.0,-0.0227,-0.022,37146.0,0b1001000100011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b1,Yes
61.1083,-94.0586,2020-04-22,h13v02,4268.0,2186.0,-0.0239,-0.023,4370.0,0b0001000100010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2020-05-08,h13v02,4268.0,2186.0,-0.0581,-0.0731,20501.0,0b0101000000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
61.1083,-94.0586,2020-05-24,h13v02,4268.0,2186.0,-0.042,-0.0384,4374.0,0b0001000100010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2020-06-09,h13v02,4268.0,2186.0,0.0594,0.1467,4369.0,0b0001000100010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2020-06-25,h13v02,4268.0,2186.0,0.0632,0.1316,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2020-07-11,h13v02,4268.0,2186.0,0.0781,0.1569,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2020-07-27,h13v02,4268.0,2186.0,0.105,0.2375,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2020-08-12,h13v02,4268.0,2186.0,0.0968,0.2032,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2020-08-28,h13v02,4268.0,2186.0,0.0954,0.2277,5150.0,0b0001010000011110,0b10,"Pixel produced, but most probably cloudy",0b0111,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2020-09-13,h13v02,4268.0,2186.0,0.0841,0.1938,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2020-09-29,h13v02,4268.0,2186.0,0.0627,0.0825,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2020-10-15,h13v02,4268.0,2186.0,0.0284,0.0312,4118.0,0b0001000000010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2020-10-31,h13v02,4268.0,2186.0,-0.0164,-0.0179,20761.0,0b0101000100011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
61.1083,-94.0586,2020-11-16,h13v02,4268.0,2186.0,-0.0397,-0.0392,4378.0,0b0001000100011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2020-12-02,h13v02,4268.0,2186.0,-0.079,-0.0869,20501.0,0b0101000000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
61.1083,-94.0586,2020-12-18,h13v02,4268.0,2186.0,-0.0904,-0.0959,53537.0,0b1101000100100001,0b01,"VI produced, but check other QA",0b1000,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b1,Yes
61.1083,-94.0586,2021-01-01,h13v02,4268.0,2186.0,-0.0518,-0.053,20761.0,0b0101000100011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
61.1083,-94.0586,2021-01-17,h13v02,4268.0,2186.0,-0.0341,-0.0333,4374.0,0b0001000100010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2021-02-02,h13v02,4268.0,2186.0,-0.0307,-0.0308,4374.0,0b0001000100010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2021-02-18,h13v02,4268.0,2186.0,-0.0892,-0.1226,20501.0,0b0101000000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
61.1083,-94.0586,2021-03-06,h13v02,4268.0,2186.0,-0.0277,-0.027,4378.0,0b0001000100011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2021-03-22,h13v02,4268.0,2186.0,-0.0274,-0.0259,4374.0,0b0001000100010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2021-04-07,h13v02,4268.0,2186.0,-0.0267,-0.0256,20757.0,0b0101000100010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
61.1083,-94.0586,2021-04-23,h13v02,4268.0,2186.0,-0.045,-0.0498,20497.0,0b0101000000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
61.1083,-94.0586,2021-05-09,h13v02,4268.0,2186.0,-0.0473,-0.0594,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2021-05-25,h13v02,4268.0,2186.0,0.0332,0.0594,20501.0,0b0101000000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
61.1083,-94.0586,2021-06-10,h13v02,4268.0,2186.0,0.0506,0.1022,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2021-06-26,h13v02,4268.0,2186.0,0.0691,0.1488,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2021-07-12,h13v02,4268.0,2186.0,0.1145,0.2335,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2021-07-28,h13v02,4268.0,2186.0,0.1151,0.289,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2021-08-13,h13v02,4268.0,2186.0,0.081,0.1739,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2021-08-29,h13v02,4268.0,2186.0,0.117,0.2211,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2021-09-14,h13v02,4268.0,2186.0,0.0512,0.112,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2021-09-30,h13v02,4268.0,2186.0,0.0353,0.0951,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2021-10-16,h13v02,4268.0,2186.0,0.0297,0.0665,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2021-11-01,h13v02,4268.0,2186.0,0.0406,0.044,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
61.1083,-94.0586,2021-11-17,h13v02,4268.0,2186.0,-0.0526,-0.0572,20761.0,0b0101000100011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
